published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
5/27/2021,410,445,394,433,5.61,370626,155405139,1
5/30/2021,440,471,428,464,7.16,529093,238768240,1
5/31/2021,473,479,446,446,-3.88,325310,148193767,-1
6/1/2021,446,455,433,440,-1.35,177595,78409016,-1
6/2/2021,455,463,432,459,4.32,297718,134535393,1
6/3/2021,468,485,463,467,1.74,462000,219029869,1
6/6/2021,467,487,460,471,0.86,319906,151696558,1
6/7/2021,450,518,450,518,9.98,572087,284673761,1
6/8/2021,530,569,528,569,9.85,422590,238005412,1
6/9/2021,575,617,539,551,-3.16,512279,287756855,-1
6/10/2021,550,580,534,577,4.72,448007,248316499,1
6/13/2021,577,633,570,632,9.53,505732,305135884,1
6/14/2021,663,663,607,624,-1.27,379256,239595943,-1
6/15/2021,624,626,579,593,-4.97,455848,273562903,-1
6/16/2021,593,620,545,573,-3.37,295535,170282729,-1
6/17/2021,573,601,550,580,1.22,190856,110132937,1
6/20/2021,585,591,541,558,-3.79,270969,152621386,-1
6/21/2021,532,565,530,531,-4.84,259880,141005132,-1
