published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
1/24/2023,575,586.8,565.3,585,0.34,31398,18107162,1
1/25/2023,586,605,575,589,0.68,49611,29616645.5,1
1/26/2023,589,616,582.2,599,1.7,36397,21899063.6,1
1/29/2023,588,616,577.3,608.1,1.52,61546,37458566.8,1
1/30/2023,600,606,584.3,584.3,-3.91,34909,20720795.9,-1
1/31/2023,584,595.6,573.1,580,-0.74,22009,12908867,-1
2/1/2023,580,589,571,580,0,14818,8611230.2,0
2/2/2023,571,590,570,575,-0.86,18932,10912589.3,1
2/5/2023,575,584,556.1,574,-0.17,20276,11563239,-1
2/6/2023,563.2,570,557,565,-1.57,16475,9256550.9,1
2/7/2023,555,586,555,586,3.72,33524,19436247.3,1
2/8/2023,590,600,575,579.5,-1.11,18015,10549119.4,-1
2/9/2023,568.2,591,568.2,580,0.09,13830,7940273.1,1
2/12/2023,568.4,589,557,566,-2.41,66873,38022065.1,-1
2/14/2023,555.1,572,555,556,-1.77,15913,8940503.5,1
2/15/2023,553,565,543.9,551,-0.9,20420,11244692.7,-1
2/16/2023,551,556,536,540,-2,13284,7217322,-1
2/20/2023,530,545,530,536,-0.74,7472,3999653.4,1
2/22/2023,536,556,536,551.9,2.97,11540,6286335.5,1
2/23/2023,540.9,545,530,532.1,-3.59,16270,8727441.7,-1
2/26/2023,521.5,541,512,540,1.48,14885,7772430.7,1
2/27/2023,535,545,524.1,530,-1.85,17378,9259363,-1
2/28/2023,535,549.8,530,535.5,1.04,31418,16847553.3,1
3/1/2023,526.1,536,526.1,535,-0.09,13074,6942405.2,1
3/2/2023,526,530,522.1,522.1,-2.41,9576,5040984,-1
3/5/2023,517,527,510,510,-2.32,12505,6440486,-1
3/7/2023,510,521,506.2,515,0.98,4710,2439928,1
3/9/2023,520,539.9,520,534,3.69,10069,5345130.8,1
3/12/2023,534,543,526,529,-0.94,12581,6700383.8,-1
3/13/2023,520.1,536,520.1,533,0.76,15052,7986244,1
3/14/2023,533,543.6,525.3,543,1.88,9782,5238115.2,1
3/15/2023,545,545,532.2,540,-0.55,8320,4489111,-1
3/16/2023,530,542,530,542,0.37,8492,4568486.4,1
3/19/2023,533.3,544.9,533.3,538,-0.74,8765,4712729,1
3/20/2023,534,558,534,555,3.16,14534,7920015.1,1
3/22/2023,555,556,536.1,544,-1.98,13980,7571764.3,-1
3/23/2023,534,544.8,531,540,-0.74,6060,3257036,1
3/26/2023,530,536,527,532,-1.48,8360,4436760.4,1
3/27/2023,525,544,521.1,540,1.5,11748,6250033.5,1
3/28/2023,530,544.5,530,537,-0.56,3606,1943823,1
3/29/2023,537,542.5,528.2,536,-0.19,2298,1228855,-1
3/30/2023,536,540,527,528.5,-1.4,4173,2213300.4,-1
4/2/2023,528,535,520,528,-0.09,6413,3379815,0
4/3/2023,517.5,526,515,520,-1.52,5787,3003816,1
4/4/2023,513.1,530,513.1,518.8,-0.23,12760,6621424.5,1
4/5/2023,511,528.3,511,528.3,1.83,7034,3657672.3,1
4/6/2023,518,528,514,515,-2.52,4454,2308541,-1
4/9/2023,515,515,500,501,-2.72,7742,3910582.2,-1
4/10/2023,491,513,491,513,2.4,9905,4988659.5,1
4/11/2023,505,520.2,503.5,507.4,-1.09,6290,3203103,1
4/12/2023,505,535.5,505,525.6,3.59,10395,5454651,1
4/13/2023,536,536,516,518,-1.45,7818,4072301.1,-1
4/16/2023,515,520,510.5,513,-0.97,6790,3485988,-1
4/17/2023,507,513,506,509.9,-0.6,7003,3559216.7,1
4/18/2023,505,520,503.1,520,1.98,10808,5548483.4,1
4/19/2023,510,535.5,510,526,1.15,10480,5506282,1
4/20/2023,517.1,529,517.1,522,-0.76,5757,2999477.3,1
4/23/2023,511.7,520,507.5,515,-1.34,5900,3038976,1
4/24/2023,504.7,512.5,504.7,511,-0.78,4410,2243294,1
4/25/2023,501,518,501,516,0.98,7190,3689364.5,1
4/26/2023,526,526,509.1,512,-0.78,13899,7096966.9,-1
4/27/2023,503.8,514,503.8,512,0,3321,1691749,1
4/30/2023,505.1,512,503.5,509,-0.59,5672,2877116,1
5/2/2023,510,510,500,504,-0.98,10176,5116400.5,-1
5/3/2023,499,500,490.2,500,-0.79,5725,2843307,1
5/4/2023,490.1,510,490.1,510,2,5155,2580004,1
5/7/2023,500,507,481.4,495.1,-2.92,6560,3276192,-1
5/8/2023,485.3,496.1,485.3,486,-1.84,6732,3298626,1
5/9/2023,486,500,478,490,0.82,4598,2261289,1
