date,open,high,low,close,price_change_pct,volume,turnover,year,eps,pe-ratio,roe,dividend
2023-10-01,235.3,239.5,225.0,230.0,-4.13,16721.0,3862704.4,2023,1.55,185.2,1.48,0.0
2023-10-02,227.0,235.0,226.0,234.0,1.74,9329.0,2160916.0,2023,1.55,185.2,1.48,0.0
2023-10-03,234.0,235.7,225.0,228.9,-2.18,5631.0,1282756.6,2023,1.55,185.2,1.48,0.0
2023-10-04,230.0,234.5,227.0,227.0,-0.83,9354.0,2146795.5,2023,1.55,185.2,1.48,0.0
2023-10-05,226.0,237.9,226.0,227.3,0.13,12706.0,2918793.3,2023,1.55,185.2,1.48,0.0
2023-10-08,227.0,227.6,216.6,220.0,-3.21,18854.0,4167943.3,2023,1.55,185.2,1.48,0.0
2023-10-09,217.1,226.0,217.1,219.0,-0.45,7957.0,1753144.5,2023,1.55,185.2,1.48,0.0
2023-10-10,215.0,227.7,214.0,215.0,-1.83,9366.0,2040879.6,2023,1.55,185.2,1.48,0.0
2023-10-11,218.9,223.6,215.8,218.7,1.72,10022.0,2175147.0,2023,1.55,185.2,1.48,0.0
2023-10-12,222.0,222.0,213.0,215.0,-1.69,6846.0,1467537.1,2023,1.55,185.2,1.48,0.0
2023-10-16,215.0,216.0,209.0,212.0,-1.4,6228.0,1318891.0,2023,1.55,185.2,1.48,0.0
2023-10-17,213.0,217.2,213.0,213.0,0.47,3622.0,777884.0,2023,1.55,185.2,1.48,0.0
2023-10-18,215.7,220.0,215.7,219.0,2.82,10162.0,2206527.4,2023,1.55,185.2,1.48,0.0
2023-10-19,222.0,222.0,207.1,218.7,-0.14,1364.0,298409.8,2023,1.55,185.2,1.48,0.0
2023-10-29,216.0,217.7,210.7,210.9,-3.57,5416.0,1149852.7,2023,1.55,185.2,1.48,0.0
2023-10-30,211.0,216.0,211.0,215.0,1.94,3506.0,746725.6,2023,1.55,185.2,1.48,0.0
2023-10-31,215.0,215.0,210.1,212.0,-1.4,1748.0,369020.5,2023,1.55,185.2,1.48,0.0
2023-11-01,214.9,216.2,212.0,213.0,0.47,3148.0,673120.9,2023,1.55,185.2,1.48,0.0
2023-11-02,209.5,213.0,206.0,206.0,-3.29,9967.0,2071625.2,2023,1.55,185.2,1.48,0.0
2023-11-05,206.0,209.0,202.5,206.0,0.0,3685.0,756768.0,2023,1.55,185.2,1.48,0.0
2023-11-06,208.7,209.0,206.3,206.7,0.34,7984.0,1657920.0,2023,1.55,185.2,1.48,0.0
2023-11-07,208.1,210.8,202.6,203.0,-1.79,6990.0,1442117.1,2023,1.55,185.2,1.48,0.0
2023-11-06,208.7,209.0,206.3,206.7,0.34,7984.0,1657920.0,2023,1.55,185.2,1.48,0.0
2023-11-07,208.1,210.8,202.6,203.0,-1.79,6990.0,1442117.1,2023,1.55,185.2,1.48,0.0
2023-11-08,202.0,204.9,196.7,204.9,0.94,17920.0,3579522.2,2023,1.55,185.2,1.48,0.0
2023-11-09,203.5,205.0,197.1,201.0,-1.9,6140.0,1226628.6,2023,1.55,185.2,1.48,0.0
2023-11-20,200.0,200.5,197.5,199.0,-1.0,2978.0,592183.0,2023,1.55,185.2,1.48,0.0
2023-11-21,198.5,198.5,194.0,195.0,-2.01,6055.0,1183261.1,2023,1.55,185.2,1.48,0.0
2023-11-22,191.1,199.0,191.1,199.0,2.05,7581.0,1478992.1,2023,1.55,185.2,1.48,0.0
2023-11-23,195.1,202.9,193.2,201.0,1.01,4160.0,827965.2,2023,1.55,185.2,1.48,0.0
2023-11-26,197.0,208.6,197.0,208.6,3.78,11406.0,2335095.1,2023,1.55,185.2,1.48,0.0
2023-11-27,212.7,212.7,205.1,209.0,0.19,10134.0,2099667.4,2023,1.55,185.2,1.48,0.0
2023-11-28,204.9,212.0,204.9,206.0,-1.44,9367.0,1959157.4,2023,1.55,185.2,1.48,0.0
2023-11-29,210.0,210.1,202.5,208.7,1.31,5391.0,1111992.6,2023,1.55,185.2,1.48,0.0
2023-11-30,212.8,212.8,200.0,200.0,-4.17,5831.0,1184490.4,2023,1.55,185.2,1.48,0.0
2023-12-03,201.1,211.1,200.0,209.9,4.95,8733.0,1776636.7,2023,1.55,185.2,1.48,0.0
2023-12-04,214.0,214.0,202.3,212.7,1.33,8711.0,1835550.0,2023,1.55,185.2,1.48,0.0
2023-12-05,216.9,216.9,209.8,213.0,0.14,24359.0,5218889.0,2023,1.55,185.2,1.48,0.0
2023-12-06,217.0,217.0,207.0,209.9,-1.46,1576.0,329939.5,2023,1.55,185.2,1.48,0.0
2023-12-07,214.0,222.5,205.7,214.0,1.95,4356.0,919441.8,2023,1.55,185.2,1.48,0.0
2023-12-10,215.0,228.0,215.0,228.0,6.54,2970.0,663321.0,2023,1.55,185.2,1.48,0.0
2023-12-11,232.5,237.1,220.0,226.0,-0.88,23945.0,5374767.2,2023,1.55,185.2,1.48,0.0
2023-12-12,224.0,236.5,212.0,236.5,4.65,30970.0,7088220.9,2023,1.55,185.2,1.48,0.0
2023-12-13,241.2,241.2,228.1,234.0,-1.06,16359.0,3842710.7,2023,1.55,185.2,1.48,0.0
2023-12-14,238.6,238.6,227.0,227.0,-2.99,8414.0,1949522.9,2023,1.55,185.2,1.48,0.0
2023-12-17,223.0,242.7,223.0,242.0,6.61,53851.0,12660398.3,2023,1.55,185.2,1.48,0.0
2023-12-18,246.0,266.2,239.3,260.0,7.44,49505.0,12410321.1,2023,1.55,185.2,1.48,0.0
2023-12-19,257.0,257.0,238.0,256.0,-1.54,68416.0,16776464.1,2023,1.55,185.2,1.48,0.0
2023-12-20,252.0,253.0,244.1,249.0,-2.73,39517.0,9823388.5,2023,1.55,185.2,1.48,0.0
2023-12-21,252.0,252.0,240.0,244.7,-1.73,49404.0,11997452.2,2023,1.55,185.2,1.48,0.0
2023-12-24,249.0,249.5,229.5,235.0,-3.96,111727.0,26094560.8,2023,1.55,185.2,1.48,0.0
2023-12-27,236.0,243.9,228.5,234.0,-0.43,23080.0,5392497.7,2023,1.55,185.2,1.48,0.0
2023-12-28,238.6,238.6,227.0,229.5,-1.92,13192.0,3036488.2,2023,1.55,185.2,1.48,0.0
2024-01-01,234.0,238.0,222.5,226.0,-1.53,24801.0,5606596.7,2024,3.02,115.4,2.95,0.0
2024-01-02,226.0,226.0,216.2,216.2,-4.34,26437.0,5792163.4,2024,3.02,115.4,2.95,0.0
2024-01-03,220.5,224.0,212.0,222.9,3.1,27695.0,6116069.7,2024,3.02,115.4,2.95,0.0
2024-01-04,223.0,234.0,223.0,230.9,3.59,42801.0,9813755.2,2024,3.02,115.4,2.95,0.0
2024-01-07,235.5,242.7,224.5,234.2,1.43,66934.0,15703680.3,2024,3.02,115.4,2.95,0.0
2024-01-08,236.0,257.0,226.8,250.0,6.75,96482.0,22466705.4,2024,3.02,115.4,2.95,0.0
2024-01-09,245.0,252.9,235.3,239.7,-4.12,148265.0,36121371.5,2024,3.02,115.4,2.95,0.0
2024-01-10,238.1,244.8,238.0,239.0,-0.29,37423.0,8998525.7,2024,3.02,115.4,2.95,0.0
2024-01-11,241.9,249.0,241.0,245.5,2.72,74315.0,18167189.7,2024,3.02,115.4,2.95,0.0
2024-01-14,250.4,260.0,250.0,255.9,4.24,85360.0,21852705.0,2024,3.02,115.4,2.95,0.0
2024-01-16,260.0,270.3,253.0,270.0,5.51,109146.0,28971533.5,2024,3.02,115.4,2.95,0.0
2024-01-17,274.0,278.5,250.3,251.0,-7.04,90684.0,23680051.8,2024,3.02,115.4,2.95,0.0
2024-01-18,247.0,268.9,242.1,265.0,5.58,87183.0,22432052.8,2024,3.02,115.4,2.95,0.0
2024-01-21,270.0,273.9,254.8,265.0,0.0,197185.0,52463912.7,2024,3.02,115.4,2.95,0.0
2024-01-22,260.0,266.8,248.0,254.9,-3.81,124135.0,31560062.6,2024,3.02,115.4,2.95,0.0
2024-01-23,259.9,264.0,251.0,255.0,0.04,30618.0,7809201.2,2024,3.02,115.4,2.95,0.0
2024-01-24,249.9,262.0,245.0,249.8,-2.04,59824.0,15021221.0,2024,3.02,115.4,2.95,0.0
2024-01-25,244.9,255.0,244.9,248.9,-0.36,52859.0,13199306.3,2024,3.02,115.4,2.95,0.0
2024-01-28,253.0,260.0,250.0,259.0,4.06,65267.0,16601361.7,2024,3.02,115.4,2.95,0.0
2024-01-29,264.0,271.0,259.0,271.0,4.63,118221.0,31381798.1,2024,3.02,115.4,2.95,0.0
2024-01-30,273.0,289.0,266.1,288.0,6.27,236474.0,66138871.0,2024,3.02,115.4,2.95,0.0
2024-01-31,285.0,299.0,276.5,279.0,-3.13,288973.0,81937047.0,2024,3.02,115.4,2.95,0.0
2024-02-01,283.0,283.0,268.6,277.0,-0.72,138443.0,38234848.7,2024,3.02,115.4,2.95,0.0
